"COMID"	"Al2O3Cat"	"Al2O3Ws"	"BFICat"	"BFIWs"	"CompStrgthCat"	"CompStrgthWs"	"KffactCat"	"KffactWs"	"Na2OWs"	"PctSilicicWs"	"SandCat"	"SandWs"	"SiO2Cat"	"SiO2Ws"	"Tmax8110Cat"	"Tmax8110Ws"	"Tmean08Cat"	"Tmean08Ws"	"Tmean09Cat"	"Tmean09Ws"	"Tmean8110Cat"	"Tmean8110Ws"	"Tmin8110Cat"	"Tmin8110Ws"	"WtDepCat"	"WtDepWs"	"CaOCat"	"CaOWs"	"CatAreaSqKm"	"CatAreaSqKmRp100"	"ClayCat"	"ClayWs"	"Fe2O3Cat"	"Fe2O3Ws"	"HydrlCondCat"	"HydrlCondWs"	"K2OCat"	"MgOCat"	"MgOWs"	"Na2OCat"	"OmCat"	"OmWs"	"PctNonCarbResidCat"	"PctNonCarbResidWs"	"PctSilicicCat"	"PermCat"	"PermWs"	"Precip08Cat"	"Precip08Ws"	"Precip09Cat"	"Precip09Ws"	"Precip8110Cat"	"Precip8110Ws"	"QC_01"	"QC_02"	"QC_03"	"QC_04"	"QC_05"	"QC_06"	"QC_07"	"QC_08"	"QC_09"	"QC_10"	"QC_11"	"QC_12"	"QC_MA"	"RckDepCat"	"RckDepWs"	"RunoffCat"	"RunoffWs"	"WetIndexCat"	"WetIndexWs"	"WsAreaSqKm"	"WsAreaSqKmRp100"	"ElevCat"	"ElevWs"	"K2OWs"	"NCat"	"NWs"	"P2O5Cat"	"P2O5Ws"	"SCat"	"SLOPE"	"SWs"	"clust"
20495093	15.02327	15.02327	58	58	124.4135	124.4135	0.2	0.2	3.508111	100	33.11	33.11113	60.71305	60.71305	16.15234	15.54751	7.508972	7.278533	7.664274	7.438469	7.11992	6.678886	-1.916444	-2.19541	182.88	182.88	1.776748	1.776748	1.217225	0.3640874	3.681351	3.681351	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.712717	6.749552	6.294485	6.354182	6.542679	6.656254	1.749895	1.97422	2.376207	1.879618	0.9046229	0.435671	0.4200253	0.5838902	0.5341514	1.102936	1.610038	1.737127	1.523226	5.033049	5.033049	4.779123	4.779123	6.09145	6.051442	2.524448	1.200838	49.11785	49.93864	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1311737	0.1882897	"5"
20495095	15.02327	15.02327	62	62	124.4135	124.4135	0.3465614	0.3061971	3.508111	100	31.02891	33.16622	60.71305	60.71305	16.16658	15.69292	8.325499	7.93667	8.528827	8.145847	7.420005	6.957105	-1.331942	-1.783953	176.1424	180.592	1.776748	1.776748	1.017655	0.3284401	3.211933	3.187707	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1927314	0.212623	0	0	4.615121	1.925775	1.850172	6.795826	6.837951	6.305738	6.363364	6.682992	6.72243	1.272566	1.495597	1.902854	1.45442	0.6162661	0.2799019	0.2768739	0.3513608	0.3967607	0.9102727	1.341558	1.333684	1.151837	5.364098	5.278334	4.779123	4.779123	5.814555	5.922614	2.018829	0.5873421	48.92037	49.55105	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.3416023	0.1882897	"5"
20495097	15.02327	14.89702	58.55538	57.87099	124.4135	125.38	0.2051846	0.262212	3.516243	100	33.24307	33.89862	60.71305	61.6467	15.83979	13.7797	7.413041	6.406709	7.572818	6.576139	6.867137	5.650438	-2.11127	-2.483341	182.88	182.88	1.776748	1.741601	1.183903	0.5141999	3.638202	3.334112	1.939946	1.937365	1.6183	1.386389	1.364186	1.366303	1.306656	1.505878	0.1133287	0.1234839	0	0	4.615121	1.033184	1.299918	6.785431	6.851737	6.392379	6.435624	6.65429	6.730213	2.467506	2.629512	3.219556	3.405588	2.773338	1.936581	1.66978	2.233664	2.263324	2.787724	2.938315	2.767576	2.835974	5.033049	5.021437	4.779123	4.779123	5.868343	6.01492	3.69177	2.325012	49.44125	52.32752	1.699453	0.138304	0.1449418	0.4877971	0.4742902	0.1882897	0.1423797	0.1760161	"5"
20495099	15.02327	15.02327	59.43507	59.43507	124.4135	124.4135	0.2517337	0.2517337	3.508111	100	33.52676	33.52676	60.71305	60.71305	15.93739	15.93739	7.47957	7.47957	7.642347	7.642347	6.933865	6.933865	-2.074714	-2.074714	182.88	182.88	1.776748	1.776748	0.8609049	0.4628531	3.506922	3.506922	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.80176	6.80176	6.406464	6.406464	6.658439	6.658439	0.479335	0.5922213	0.7761087	0.3576744	0.2738367	0.1527211	0.1561487	0.1319051	0.09803374	0.1595646	0.4631049	0.4706284	0.3701833	5.033049	5.033049	4.779123	4.779123	6.062007	6.062007	0.8609049	0.4628531	49.47969	49.47969	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2193119	0.1882897	"5"
20495101	15.02327	14.89665	59.72074	58.70433	124.4135	125.3829	0.2771955	0.2880022	3.516267	100	34.14094	34.16398	60.71305	61.64947	15.59841	14.10948	7.319618	6.526998	7.485511	6.696981	6.689376	5.88605	-2.226591	-2.342041	182.88	182.88	1.776748	1.741495	1.708668	0.5997701	3.184931	3.17913	1.939946	1.937357	1.6183	1.385613	1.364186	1.366303	1.306473	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.846532	6.886614	6.465577	6.51333	6.780789	6.767688	2.269338	2.461211	3.028441	3.130351	2.3927	1.447625	1.227299	1.975192	1.985406	2.514708	2.680953	2.532108	2.553266	5.033049	5.033049	4.779123	4.779123	6.014862	5.957243	3.400561	1.920167	49.86249	51.83417	1.699432	0.138304	0.1449611	0.4877971	0.4742495	0.1882897	0.1739007	0.1759783	"5"
20495105	15.02327	15.02327	60	59.48571	124.4135	124.4135	0.2848636	0.2896006	3.508111	100	33.84705	34.15342	60.71305	60.71305	15.5817	15.32544	7.278306	7.180763	7.462869	7.361057	6.614927	6.498838	-2.352924	-2.334822	182.88	182.88	1.776748	1.776748	0.1806535	0.06784555	3.332075	3.184341	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.905531	6.895675	6.501456	6.509788	6.775585	6.81123	1.165024	1.36072	1.735542	1.29719	0.5211719	0.2326978	0.2405905	0.65752	0.5982869	1.01993	1.301825	1.240401	1.104926	5.033049	5.033049	4.779123	4.779123	5.914706	6.086189	1.828927	1.030904	49.842	50.19604	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1887966	0.1882897	"5"
20495107	15.02327	15.02327	60	60	124.4135	124.4135	0.29	0.29	3.508111	100	34.09459	34.09459	60.71305	60.71305	15.58867	15.58867	7.278306	7.278306	7.462869	7.462869	6.632368	6.632368	-2.329703	-2.329703	182.88	182.88	1.776748	1.776748	0.6385326	0.3048341	3.225024	3.225024	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.905531	6.905531	6.501456	6.501456	6.789361	6.789361	0.3307416	0.4147552	0.6010319	0.294161	0.2263384	0.1222176	0.1222176	0.2004889	0.09984533	0.2287279	0.4272266	0.3541718	0.3082197	5.033049	5.033049	4.779123	4.779123	6.128767	6.128767	0.6385326	0.3048341	49.89137	49.89137	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1932241	0.1882897	"5"
20495111	15.02327	15.02327	62	62	124.4135	124.4135	0.3440191	0.3440191	3.508111	100	32.644	32.644	60.71305	60.71305	15.96995	15.96995	8.283422	8.283422	8.48784	8.48784	7.284929	7.284929	-1.404076	-1.404076	176.0866	180.5394	1.776748	1.776748	1.059698	0.3715636	3.192286	3.192286	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1838281	0.2066122	0	0	4.615121	1.969368	1.867772	6.800684	6.800684	6.309782	6.309782	6.68732	6.68732	0.5749265	0.7139297	0.9512717	0.5743636	0.4369638	0.2507587	0.2303178	0.1848184	0.1722712	0.2569651	0.5944312	0.5715444	0.4977404	5.387101	5.282354	4.779123	4.779123	5.802216	5.802216	1.059698	0.3715636	49.17349	49.17349	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.3981682	0.1882897	"5"
20495113	15.02327	15.02327	62	62	124.4135	124.4135	0.3875539	0.3875539	3.508111	100	29.5053	29.5053	60.71305	60.71305	16.48633	16.48633	8.323857	8.323857	8.527228	8.527228	7.737492	7.737492	-1.0172	-1.0172	176.0342	180.5277	1.776748	1.776748	1.071789	0.4033295	3.229749	3.229749	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.2081089	0.2282178	0	0	4.615121	1.865937	1.76513	6.796016	6.796016	6.305896	6.305896	6.651108	6.651108	0.6286087	0.7738051	0.9130856	0.4805726	0.3618615	0.2118804	0.2078268	0.1731126	0.1222176	0.1621188	0.4916428	0.5664495	0.463734	5.394799	5.288786	4.779123	4.779123	5.647296	5.647296	1.071789	0.4033295	48.45958	48.45958	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.3995586	0.1882897	"5"
20495115	15.02327	14.92228	62	59.82737	124.4135	125.1867	0.42	0.320886	3.514616	100	26.99	32.51926	60.71305	61.45995	17.05071	14.73405	8.587768	6.915155	8.821195	7.106689	8.31497	6.345708	-0.4267673	-2.047187	175.7262	182.88	1.776748	1.748731	1.615639	0.442247	3.251149	3.194714	1.939946	1.937882	1.6183	1.437278	1.364186	1.366303	1.318874	1.505878	0.1980329	0.1222176	0	0	4.615121	1.945256	2.630449	6.725189	6.914914	6.210595	6.518443	6.591478	6.782218	3.979831	4.198029	4.642061	4.565004	3.992367	2.975325	2.750918	3.272909	3.349307	3.918104	3.912803	4.09744	4.035037	5.266316	4.826873	4.779123	4.779147	5.767483	5.788579	4.982576	3.429001	47.36332	50.9002	1.700888	0.138304	0.1436387	0.4877971	0.4770225	0.1882897	0.1335649	0.1785386	"4"
20495119	15.02327	15.02327	62.24513	62.63148	124.4135	124.4135	0.42	0.42	3.508111	100	26.99	26.99	60.71305	60.71305	17.41341	16.77655	9.389625	9.075648	9.635479	9.307082	8.742658	8.237652	0.06588352	-0.3069016	175.5964	180.386	1.776748	1.776748	0.9257261	0.3008451	3.251149	3.251149	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.2880203	0.3045009	0	0	4.615121	1.717979	1.644525	6.617368	6.660041	6.092855	6.141963	6.520856	6.578478	1.495373	1.745017	1.829216	1.131725	0.4246139	0.1939207	0.2437302	0.3350426	0.1897936	0.2492011	0.6523252	1.17372	1.017402	5.367137	5.268826	4.779123	4.779364	5.780366	5.728697	2.226697	0.9645474	46.60512	47.76229	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.187784	0.1882897	"5"
20495121	15.02327	15.02327	62.65187	62.65187	124.4135	124.4135	0.42	0.42	3.508111	100	26.99	26.99	60.71305	60.71305	17.74448	17.74448	10.14387	10.14387	10.40396	10.40396	9.408685	9.408685	1.066104	1.066104	175.9901	180.3537	1.776748	1.776748	0.9791904	0.410519	3.251149	3.251149	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.3337337	0.3455548	0	0	4.615121	1.680907	1.591426	6.52259	6.52259	5.98037	5.98037	6.458419	6.458419	0.1756326	0.3873011	0.4401885	0.2452964	0.1397619	0.08525984	0.1257512	0.1257512	0.06485097	0.06485097	0.04305949	0.02176149	0.1680536	5.263433	5.159408	4.779123	4.779123	5.769853	5.769853	0.9791904	0.410519	46.17227	46.17227	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.230291	0.1882897	"5"
20495123	15.02327	15.02327	60.3014	61.52815	124.4135	124.4135	0.42	0.42	3.508111	99.62557	26.99	26.99	60.71305	60.71305	18.23839	17.7556	10.62044	10.3407	10.90285	10.60794	9.832392	9.470661	1.424351	1.181364	175.9676	180.4293	1.776748	1.776748	1.007191	0.333611	3.251149	3.251149	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.3528167	0.362907	0	0.3180376	4.615121	1.642423	1.577484	6.432799	6.494533	5.893997	5.951072	6.430512	6.482325	1.072953	1.622552	1.786244	1.099612	0.4206821	0.1889661	0.294161	0.4408323	0.2358623	0.3271431	0.3920421	0.1646666	0.891998	5.2615	5.16992	4.779123	4.779447	5.972347	5.799032	2.637613	1.356994	45.34119	46.25606	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1159028	0.1882897	"5"
20495127	15.02327	14.95358	60.41553	59.34008	124.4135	124.947	0.2145931	0.268747	3.5126	100	33.35335	33.92874	60.71305	61.22842	16.24203	14.92456	7.847172	7.010088	8.017115	7.183067	7.085923	6.331273	-2.075825	-2.267221	182.88	182.88	1.776748	1.7575	2.616205	0.9433999	3.579714	3.314816	1.939946	1.938522	1.6183	1.496975	1.364186	1.366303	1.333819	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.742457	6.853047	6.300836	6.459112	6.633612	6.740796	3.024271	3.258789	3.697046	3.528065	2.70431	1.697998	1.512927	2.229692	2.247389	2.880153	3.051451	3.149997	3.015878	5.033049	5.033049	4.779123	4.779123	6.021374	5.989965	3.982632	2.397723	48.94019	50.74545	1.702666	0.138304	0.1420064	0.4877971	0.4803883	0.1882897	0.1344208	0.1816173	"5"
20495129	14.39248	14.85841	58.69993	57.98915	121.9786	125.0635	0.2	0.256646	3.494062	98.87414	33.11015	33.82069	61.47171	61.60312	16.13971	14.04521	7.845214	6.561062	7.997999	6.728883	7.044657	5.807563	-2.053702	-2.434516	182.88	182.88	1.748549	1.743292	1.552889	0.3088074	3.681351	3.374111	1.895669	1.933998	1.550923	1.409257	1.336089	1.325718	1.310169	1.448331	0.1133287	0.1207855	2.664496	0.7541765	4.473229	1.033184	1.235326	6.65464	6.835018	6.193429	6.416428	6.560889	6.714831	2.643689	2.828378	3.363357	3.470879	2.818159	1.96851	1.708921	2.258633	2.283402	2.811268	2.978484	2.884018	2.910174	5.033049	5.024552	4.779123	4.779123	6.00417	6.015507	3.811234	2.413876	49.11053	51.97804	1.697591	0.1362091	0.1440249	0.4771927	0.4749582	0.1893106	0.1891702	0.1775641	"5"
20495131	15.02327	15.02327	62	62	124.4135	124.4135	0.2912245	0.2912245	3.508111	100	33.95903	33.95903	60.71305	60.71305	15.51723	15.51723	7.792439	7.792439	8.003786	8.003786	6.785399	6.785399	-1.951621	-1.951621	176.5351	180.6528	1.776748	1.776748	1.751423	0.3438734	3.17857	3.17857	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1772473	0.1965754	0	0	4.615121	1.974516	1.891247	6.853137	6.853137	6.383922	6.383922	6.736672	6.736672	1.029262	1.235762	1.65058	1.258461	0.4922542	0.2215423	0.2159175	0.2799019	0.3421703	0.7880027	1.181114	1.115469	0.967744	5.406654	5.314702	4.779123	4.779123	5.959904	5.959904	1.751423	0.3438734	49.78296	49.78296	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2298474	0.1882897	"5"
20495133	14.90143	14.90143	59.45023	59.45023	123.9432	123.9432	0.2473829	0.2473829	3.459414	99.5057	33.58606	33.58606	60.85959	60.85959	15.92877	15.92877	7.572901	7.572901	7.735135	7.735135	6.892917	6.892917	-2.147639	-2.147639	182.88	182.88	1.771363	1.771363	2.02217	0.8857078	3.480575	3.480575	1.931545	1.931545	1.605634	1.605634	1.35882	1.358591	1.358591	1.495017	0.1133287	0.1133287	0.4016591	0.4016591	4.610214	1.033184	1.033184	6.777774	6.777774	6.369406	6.369406	6.663754	6.663754	1.372195	1.580833	1.859885	1.214616	0.4737466	0.2143046	0.2390169	0.3756929	0.3148107	0.7104958	1.200567	1.345733	1.08654	5.033049	5.033049	4.779123	4.779123	6.128338	6.128338	2.02217	0.8857078	49.41855	49.41855	1.70047	0.1379018	0.1379018	0.4857668	0.4857668	0.1884873	0.1886861	0.1884873	"5"
20495137	15.02327	15.02327	62.198	62.6981	124.4135	124.4135	0.4181833	0.4195901	3.508111	100	26.89914	26.9695	60.71305	60.71305	18.48737	17.56342	10.49927	9.840819	10.75888	10.09162	10.12954	9.255266	1.768069	0.9414711	182.88	182.88	1.776748	1.776748	1.962655	0.7069515	3.25146	3.251219	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.4908486	0.4693935	0	0	4.615121	0.6678294	0.6678294	6.465104	6.566744	5.922123	6.033355	6.401361	6.498181	2.022739	2.413053	2.54796	1.798073	0.8746351	0.4350239	0.5749265	0.7807001	0.4818087	0.6178847	0.6825917	1.055009	1.540088	4.52656	4.52656	4.779123	4.779375	5.916629	5.771916	3.336246	1.882255	44.97391	46.46349	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1401088	0.1882897	"5"
20495141	15.02327	15.02327	54.25905	54.09092	124.4135	124.4135	0.1638361	0.1445348	3.508111	100	39.14592	39.20805	60.71305	60.71305	16.0398	15.38063	7.611686	7.60457	7.7725	7.689966	7.283744	7.06945	-1.476193	-1.246435	178.3017	179.6616	1.776748	1.776748	1.337813	0.1313791	3.568113	3.546906	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.0675958	0.08321241	0	0	4.615121	1.398529	1.480505	6.534431	6.627032	5.994016	6.079641	6.465822	6.540673	2.871246	3.027618	3.176928	2.548507	1.521044	0.7929925	0.859932	1.082822	0.9551268	1.984444	2.553032	2.880826	2.381766	5.033049	5.033049	4.779123	4.737958	6.096351	5.955519	3.674961	2.109498	49.58704	50.66534	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.04007942	0.1882897	"5"
20495143	15.02327	14.93578	62	60.11783	124.4135	125.0833	0.42	0.3323305	3.513746	100	26.99	31.93938	60.71305	61.3601	18.55212	15.04868	9.780608	7.159151	10.02289	7.355414	9.870687	6.617884	1.184794	-1.817612	175.5698	182.88	1.776748	1.752522	1.371257	0.5088036	3.251149	3.200809	1.939946	1.938158	1.6183	1.463462	1.364186	1.366303	1.325347	1.505878	0.2197795	0.1222176	0	0	4.615121	1.933153	2.630449	6.602351	6.89162	6.073925	6.482554	6.457875	6.757517	4.113853	4.347409	4.75705	4.639987	4.046851	3.018912	2.804209	3.309484	3.377246	3.946695	3.944122	4.174772	4.108642	5.210684	4.826873	4.779123	4.779144	5.717953	5.783598	5.125171	3.591713	45.3105	50.45621	1.701655	0.138304	0.142937	0.4877971	0.478477	0.1882897	0.1215889	0.1798728	"4"
20495145	15.02327	15.02327	62	62	124.4135	124.4135	0.42	0.42	3.508111	100	26.99	26.99	60.71305	60.71305	17.8333	17.8333	9.795433	9.795433	10.03818	10.03818	9.156187	9.156187	0.4727558	0.4727558	176.1635	180.4282	1.776748	1.776748	1.14772	0.4802633	3.251149	3.251149	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.3085979	0.3194941	0	0	4.615121	1.701783	1.609187	6.600996	6.600996	6.072335	6.072335	6.479001	6.479001	0.2600539	0.4811908	0.5618989	0.2287279	0.1848184	0.1097509	0.1680536	0.1466944	0.08250122	0.08250122	0.05543471	0.04018179	0.2215423	5.296471	5.192869	4.779123	4.779123	5.720192	5.720192	1.14772	0.4802633	46.48152	46.48152	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2956521	0.1882897	"5"
20495147	15.02327	14.84969	62.30691	61.34678	124.4135	125.7092	0.42	0.3469098	3.519169	99.4223	26.99	30.96018	60.71305	61.98299	17.7254	15.34598	9.189969	7.355406	9.415901	7.560054	9.053041	6.829078	0.3753788	-1.692345	176.0466	180.3771	1.776748	1.729037	2.602564	1.040489	3.251149	3.211415	1.939946	1.937477	1.6183	1.282292	1.364186	1.366303	1.284354	1.505878	0.2313346	0.2064551	0	0	4.615121	1.845123	1.861313	6.652166	6.898783	6.13063	6.494394	6.513305	6.763793	3.49329	3.742397	4.215647	4.07896	3.421359	2.283402	2.08803	2.644329	2.669448	3.224023	3.402763	3.574646	3.501525	5.37494	5.363162	4.779123	4.779376	5.759205	5.739236	4.513082	3.013214	46.37308	49.86329	1.696052	0.138304	0.1473566	0.4877971	0.4693255	0.1882897	0.1445573	0.1710571	"4"
20495149	15.02327	15.02327	60.94026	60.94026	124.4135	124.4135	0.1982935	0.1982935	3.508111	100	33.41814	33.41814	60.71305	60.71305	16.99628	16.99628	8.452711	8.452711	8.61783	8.61783	7.787369	7.787369	-1.427171	-1.427171	182.88	182.88	1.776748	1.776748	1.848108	0.6836018	3.681351	3.681351	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.620672	6.620672	6.122717	6.122717	6.489532	6.489532	1.218172	1.417066	1.40266	0.778407	0.247641	0.1124354	0.1510029	0.2070142	0.1319051	0.1423672	0.3307416	0.8903573	0.7357276	5.033049	5.033049	4.779123	4.779123	6.018904	6.018904	1.848108	0.6836018	47.89538	47.89538	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2599072	0.1882897	"5"
20495151	15.02327	15.02327	62	62	124.4135	124.4135	0.42	0.42	3.508111	100	26.99	26.99	60.71305	60.71305	18.25487	18.25487	9.953132	9.953132	10.20225	10.20225	9.694397	9.694397	1.129553	1.129553	176.4007	180.414	1.776748	1.776748	1.484509	0.6017444	3.251149	3.251149	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.3361542	0.3408037	0	0	4.615121	1.667736	1.579519	6.573012	6.573012	6.035298	6.035298	6.422355	6.422355	0.05543471	0.3464226	0.5510074	0.2303178	0.1873091	0.1168938	0.2094502	0.2062008	0.1283932	0.1283932	0.08709471	0.04401689	0.2086389	5.28524	5.183868	4.779123	4.779123	5.835565	5.835565	1.484509	0.6017444	45.85701	45.85701	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2630043	0.1882897	"5"
20495153	15.02327	15.02327	53.8902	53.93459	124.4135	124.4135	0.1413337	0.1290586	3.508111	100	41.24838	40.64521	60.71305	60.71305	15.01802	14.71154	7.669273	7.491043	7.7103	7.495079	6.973629	6.744686	-1.075475	-1.227553	180.2975	181.3414	1.776748	1.776748	2.236552	0.9510786	3.526552	3.519122	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1084112	0.09728697	0	0	4.615121	1.482372	1.477479	6.671377	6.752346	6.119944	6.193261	6.590276	6.629861	1.893714	2.175547	2.578397	2.03927	1.046266	0.5025918	0.4879663	0.6026753	0.6081338	1.525404	1.977132	1.977547	1.722767	5.033049	5.033049	4.722905	4.721373	5.767726	5.834137	2.710294	1.402291	51.15113	51.66428	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.184915	0.1882897	"5"
20495155	15.02327	15.02327	61	62.07313	124.4135	124.4135	0.23	0.3998874	3.508111	99.90789	22.22	26.43195	60.71305	60.71305	19.75355	17.9294	11.52874	10.20725	11.79779	10.46408	11.17752	9.596335	2.598264	1.257948	182.88	182.88	1.776748	1.776748	0.2928189	0.1881379	3.783735	3.331271	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.7929925	0.7929925	0	0.08811528	4.615121	0.6678294	0.6678294	6.312042	6.51283	5.702759	5.972549	6.29262	6.464215	2.285235	2.818339	3.009142	2.253815	1.256186	0.665262	0.891178	1.17619	0.7829879	0.9884253	1.001734	1.170002	1.92629	4.52656	4.52656	4.779123	4.779353	5.993453	5.828668	3.984543	2.602297	43.18649	45.93841	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.09196918	0.1882897	"3"
20495157	15.02327	15.02327	62	62	124.4135	124.4135	0.42	0.3487801	3.508111	100	26.99	30.80721	60.71305	60.71305	17.47366	16.30537	8.855383	8.250179	9.08066	8.470909	8.776566	7.681195	0.07162859	-0.9504201	175.6248	180.482	1.776748	1.776748	0.7306356	0.2368887	3.251149	3.212746	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.2438204	0.2656207	0	0	4.615121	1.801774	1.724794	6.722876	6.7993	6.217602	6.294815	6.540817	6.657418	1.301553	1.510943	1.720979	1.165336	0.4434029	0.2029408	0.2287279	0.2956502	0.2382292	0.5241366	0.9497255	1.093935	0.9730491	5.369979	5.272719	4.779123	4.779123	5.705573	5.802832	2.019784	0.9597333	46.78229	48.61659	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2178385	0.1882897	"5"
20495159	15.02327	15.02327	62	62	124.4135	124.4135	0.42	0.4065083	3.508111	100	26.99	27.85062	60.71305	60.71305	17.76134	17.17955	9.786409	9.092353	10.02954	9.322685	9.149663	8.494524	0.5310559	-0.1983135	176.5734	180.471	1.776748	1.776748	1.977713	0.9182089	3.251149	3.242751	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.3007655	0.297255	0	0	4.615121	1.702367	1.635654	6.601706	6.693061	6.071829	6.173524	6.48364	6.557456	1.678031	1.956991	2.078566	1.38329	0.5799785	0.2761154	0.3667243	0.4737466	0.3038015	0.4700036	0.7870928	1.202972	1.208363	5.395566	5.308795	4.779123	4.779123	5.849189	5.861509	2.698128	1.459103	46.39965	47.32921	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1616342	0.1882897	"5"
20495161	15.02327	15.02327	61	61	124.4135	124.4135	0.2	0.2	3.508111	100	33.18457	33.18457	60.71305	60.71305	16.7623	16.7623	8.60092	8.60092	8.799411	8.799411	7.875144	7.875144	-1.018193	-1.018193	182.88	182.88	1.776748	1.776748	2.544503	0.5522171	3.680202	3.680202	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1135258	0.1135258	0	0	4.615121	1.03764	1.03764	6.710975	6.710975	6.210355	6.210355	6.587383	6.587383	1.892961	2.114447	2.125609	1.39575	0.577175	0.2723146	0.3421703	0.4401885	0.2806575	0.3285841	0.9749369	1.642873	1.308873	5.033049	5.033049	4.779123	4.779123	6.177522	6.177522	2.544503	0.5522171	48.10489	48.10489	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1278711	0.1882897	"5"
20495163	15.02327	15.02327	62.02742	61.31918	124.4135	124.4135	0.42	0.305809	3.508111	100	26.99	31.43704	60.71305	60.71305	18.07797	16.43747	9.765559	8.306929	10.00492	8.527399	9.526608	7.713922	0.9718478	-1.015212	177.4166	182.88	1.776748	1.776748	1.366449	0.6836018	3.251149	3.419805	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.3069473	0.1133287	0	0	4.615121	1.537452	1.033184	6.614633	6.785458	6.099863	6.296763	6.461208	6.644843	3.867925	4.131672	4.30955	3.65842	2.583016	1.610837	1.659751	1.839915	1.648466	2.465129	3.013474	3.674882	3.319626	5.18237	5.033049	4.779123	4.779123	5.737904	5.913087	4.653767	2.9995	45.68541	48.45483	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.119751	0.1882897	"5"
