StationID_Master	CanonicalStationID	WaterbodyName	WaterbodyType	FinalLatitude	FinalLongitude	Coastal	CARefSite_2017	GIS_County	GIS_State	GIS_EcoL3Code	GIS_EcoL3Name	COMID_NHD2	COMID_NHD2_Notes	StationComment
DW453	DW453	San Diego River	Rivers/Streams	32.78	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331494		
DW454	DW454	San Diego River	Rivers/Streams	32.78	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331494		
DW455	DW455	San Diego River	Rivers/Streams	32.74	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332016		
DW456	DW456	Penasquitos		32.83	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331420		
DW457	DW457	Penasquitos		32.82	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331450		
DW458	DW458	San Diego River	Rivers/Streams	32.76	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW459	DW459	San Diego River	Rivers/Streams	32.76	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW460	DW460	Pueblo San Diego		32.73	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW461	DW461	Pueblo San Diego		32.7	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331544		
DW462	DW462	Pueblo San Diego		32.71	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331544		
DW463	DW463	Pueblo San Diego		32.7	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW464	DW464	Pueblo San Diego		32.7	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331562		
DW465	DW465	Pueblo San Diego		32.71	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW466	DW466	Pueblo San Diego		32.7	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331568		
DW467	DW467	Otay River	Rivers/Streams	32.58	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070404		
DW468	DW468	Otay River	Rivers/Streams	32.58	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331708		
DW469	DW469	Otay River	Rivers/Streams	32.58	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331692		
DW470	DW470	Otay River	Rivers/Streams	32.58	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331718		
DW471	DW471	Penasquitos		32.8	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332004		
DW472	DW472	Pueblo San Diego		32.72	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW473	DW473	Pueblo San Diego		32.69	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW474	DW474	San Diego River	Rivers/Streams	32.77	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331502		
DW475	DW475	San Diego River	Rivers/Streams	32.76	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331506		
DW476	DW476	Pueblo San Diego		32.74	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW477	DW477	Pueblo San Diego		32.74	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW478	DW478	Penasquitos		32.9	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331910		
DW479	DW479	Penasquitos		32.9	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331910		
DW480	DW480	Penasquitos		32.9	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331910		
DW481	DW481	Penasquitos		32.9	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331910		
DW482	DW482	Penasquitos		32.89	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331912		
DW483	DW483	Penasquitos		32.81	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW484	DW484	Penasquitos		32.83	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW485	DW485	San Diego River	Rivers/Streams	32.79	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070163		
DW486	DW486	San Diego River	Rivers/Streams	32.78	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070168		
DW487	DW487	San Diego River	Rivers/Streams	32.79	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070163		
DW488	DW488	San Diego River	Rivers/Streams	32.79	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331480		
DW489	DW489	San Diego River	Rivers/Streams	32.78	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331480		
DW490	DW490	Penasquitos		32.81	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW491	DW491	Penasquitos		32.79	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW492	DW492	San Diego River	Rivers/Streams	32.74	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332020		
DW493	DW493	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW494	DW494	Penasquitos		32.84	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW495	DW495	Penasquitos		32.85	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW496	DW496	Penasquitos		32.85	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW497	DW497	Penasquitos		32.84	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW498	DW498	Penasquitos		32.84	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW499	DW499	Penasquitos		32.82	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW500	DW500	Penasquitos		32.82	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW502	DW502	Penasquitos		32.81	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW503	DW503	Penasquitos		32.81	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW504	DW504	Pueblo San Diego		32.73	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332020		
DW507	DW507	Pueblo San Diego		32.72	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332020		
DW509	DW509	Penasquitos		32.8	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW510	DW510	Penasquitos		32.84	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW511	DW511	Penasquitos		32.84	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW512	DW512	Penasquitos		32.84	-117.28	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW513	DW513	Penasquitos		32.8	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW514	DW514	Pueblo San Diego		32.71	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332020		
DW515	DW515	Penasquitos		32.79	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332004		
DW516	DW516	Penasquitos		32.79	-117.23	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332004		
DW517	DW517	Pueblo San Diego		32.71	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332022		
DW518	DW518	Pueblo San Diego		32.73	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW519	DW519	Pueblo San Diego		32.74	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331532		
DW520	DW520	San Diego River	Rivers/Streams	32.75	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW521	DW521	Pueblo San Diego		32.74	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW522	DW522	Pueblo San Diego		32.74	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW523	DW523	Pueblo San Diego		32.74	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW524	DW524	San Diego River	Rivers/Streams	32.75	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW525	DW525	San Diego River	Rivers/Streams	32.75	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW526	DW526	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW527	DW527	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW528	DW528	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331536		
DW529	DW529	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331536		
DW530	DW530	San Diego River	Rivers/Streams	32.77	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332120		
DW531	DW531	San Diego River	Rivers/Streams	32.75	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW532	DW532	Penasquitos		32.79	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332004		
DW533	DW533	Pueblo San Diego		32.73	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331526		
DW534	DW534	Pueblo San Diego		32.73	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW535	DW535	Pueblo San Diego		32.73	-117.2	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW536	DW536	Pueblo San Diego		32.73	-117.2	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW537	DW537	Pueblo San Diego		32.73	-117.21	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW538	DW538	Penasquitos		32.93	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331218		
DW539	DW539	Penasquitos		32.95	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331894		
DW540	DW540	Penasquitos		32.95	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331894		
DW541	DW541	Penasquitos		32.96	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331140		
DW542	DW542	San Diego River	Rivers/Streams	32.75	-117.24	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332016		
DW543	DW543	Tijuana River	Rivers/Streams	32.56	-117.01	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20324437		
DW544	DW544	Tijuana River	Rivers/Streams	32.56	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20324433		
DW545	DW545	Tijuana River	Rivers/Streams	32.56	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20324433		
DW546	DW546	Tijuana River	Rivers/Streams	32.56	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20324433		
DW547	DW547	Penasquitos		32.86	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331380		
DW548	DW548	Pueblo San Diego		32.69	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW549	DW549	Pueblo San Diego		32.73	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW550	DW550	Penasquitos		32.84	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331380		
DW551	DW551	Penasquitos		32.85	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331380		
DW552	DW552	Penasquitos		32.85	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331380		
DW553	DW553	Pueblo San Diego		32.73	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW554	DW554	Penasquitos		32.88	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331322		
DW555	DW555	Penasquitos		32.88	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331332		
DW556	DW556	Penasquitos		32.88	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331332		
DW557	DW557	Tijuana River	Rivers/Streams	32.56	-116.97	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW559	DW559	Tijuana River	Rivers/Streams	32.56	-116.99	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325697		
DW560	DW560	Otay River	Rivers/Streams	32.57	-117	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331706		
DW561	DW561	Otay River	Rivers/Streams	32.57	-117.01	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331722		
DW562	DW562	Penasquitos		32.82	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW563	DW563	Penasquitos		32.83	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW564	DW564	Penasquitos		32.83	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW566	DW566	Penasquitos		32.87	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW567	DW567	Penasquitos		32.87	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW568	DW568	Pueblo San Diego		32.73	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW569	DW569	Pueblo San Diego		32.73	-117.21	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW570	DW570	Penasquitos		32.95	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331172		
DW571	DW571	Penasquitos		32.95	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331172		
DW573	DW573	Penasquitos		32.94	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331190		
DW574	DW574	Penasquitos		32.94	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331218		
DW575	DW575	Penasquitos		32.94	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331218		
DW576	DW576	Penasquitos		32.83	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331422		
DW577	DW577	Penasquitos		32.83	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331442		
DW578	DW578	Penasquitos		32.82	-117.24	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331442		
DW579	DW579	Penasquitos		32.81	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331462		
DW580	DW580	Penasquitos		32.81	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331932		
DW581	DW581	San Diego River	Rivers/Streams	32.8	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331936		
DW582	DW582	San Diego River	Rivers/Streams	32.79	-117.01	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331936		
DW583	DW583	San Diego River	Rivers/Streams	32.79	-117.01	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331938		
DW584	DW584	San Diego River	Rivers/Streams	32.79	-117	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331448		
DW585	DW585	Penasquitos		32.93	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331218		
DW586	DW586	Penasquitos		32.93	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331218		
DW587	DW587	Penasquitos		32.94	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331204		
DW588	DW588	Penasquitos		32.93	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331220		
DW589	DW589	San Diego River	Rivers/Streams	32.76	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW590	DW590	Pueblo San Diego		32.74	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW591	DW591	Pueblo San Diego		32.72	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW592	DW592	Pueblo San Diego		32.75	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331520		
DW593	DW593	Penasquitos		32.83	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331418		
